
70|1|815|m|100|0|70|30|53|0|51|5|150|0|250|400
7|98|581|m|100|0|70|30|36|0|3|13|150|0|250|400
34|21|512|m|100|0|70|30|56|0|15|22|150|0|250|400
40|39|1574|l|150|100|100|50|22|55|17|12|250|350|450|650
35|43|1107|l|150|100|100|50|32|89|45|11|250|350|450|650
84|38|864|m|100|0|70|30|16|0|42|16|150|0|250|400
101|44|2877|l|150|100|100|50|1|14|66|21|250|350|450|650
45|38|2732|l|150|100|100|50|125|98|4|2|250|350|450|650
16|1|326|s|50|0|0|0|47|0|0|0|100|0|0|0
70|18|325|s|50|0|0|0|1|0|0|0|100|0|0|0
46|79|2076|l|150|100|100|50|61|17|50|24|250|350|450|650
98|22|1118|l|150|100|100|50|56|72|57|46|250|350|450|650
11|33|1816|l|150|100|100|50|110|77|22|41|250|350|450|650
85|72|1311|l|150|100|100|50|13|69|79|4|250|350|450|650
68|64|2171|l|150|100|100|50|91|29|76|15|250|350|450|650
24|24|117|s|50|0|0|0|35|0|0|0|100|0|0|0
82|32|785|m|100|0|70|30|26|0|18|22|150|0|250|400
27|72|2387|l|150|100|100|50|112|99|28|7|250|350|450|650
43|53|1329|l|150|100|100|50|87|89|49|18|250|350|450|650
27|75|123|s|50|0|0|0|28|0|0|0|100|0|0|0
38|10|1582|l|150|100|100|50|5|53|86|45|250|350|450|650
24|50|2219|l|150|100|100|50|107|42|47|15|250|350|450|650
90|65|1829|l|150|100|100|50|112|28|56|14|250|350|450|650
8|29|90|s|50|0|0|0|18|0|0|0|100|0|0|0
20|30|2361|l|150|100|100|50|15|1|72|19|250|350|450|650
25|75|2864|l|150|100|100|50|92|9|11|23|250|350|450|650
100|4|1571|l|150|100|100|50|32|41|14|2|250|350|450|650
64|25|2076|l|150|100|100|50|148|79|69|43|250|350|450|650
44|5|2177|l|150|100|100|50|113|85|58|22|250|350|450|650
97|3|784|m|100|0|70|30|28|0|20|18|150|0|250|400
5|88|2696|l|150|100|100|50|7|72|73|34|250|350|450|650
81|66|754|m|100|0|70|30|61|0|63|16|150|0|250|400
35|59|593|m|100|0|70|30|65|0|5|20|150|0|250|400
42|49|2339|l|150|100|100|50|138|71|4|50|250|350|450|650
74|81|761|m|100|0|70|30|48|0|18|26|150|0|250|400
57|45|764|m|100|0|70|30|32|0|28|26|150|0|250|400
35|66|1764|l|150|100|100|50|112|69|95|20|250|350|450|650
19|62|537|m|100|0|70|30|77|0|21|16|150|0|250|400
65|37|121|s|50|0|0|0|7|0|0|0|100|0|0|0
12|55|846|m|100|0|70|30|13|0|49|10|150|0|250|400
32|88|1798|l|150|100|100|50|81|62|62|13|250|350|450|650
53|15|1461|l|150|100|100|50|62|77|29|45|250|350|450|650
53|8|451|s|50|0|0|0|48|0|0|0|100|0|0|0
83|20|1017|l|150|100|100|50|100|95|98|26|250|350|450|650
25|24|2312|l|150|100|100|50|111|31|100|42|250|350|450|650
15|2|2315|l|150|100|100|50|52|98|76|1|250|350|450|650
35|23|1201|l|150|100|100|50|13|65|29|28|250|350|450|650
14|36|1120|l|150|100|100|50|113|15|79|26|250|350|450|650
97|70|958|m|100|0|70|30|56|0|48|18|150|0|250|400
98|44|66|s|50|0|0|0|7|0|0|0|100|0|0|0
16|14|1031|l|150|100|100|50|88|31|20|41|250|350|450|650
94|49|2699|l|150|100|100|50|20|57|29|14|250|350|450|650
44|65|2940|l|150|100|100|50|18|89|76|49|250|350|450|650
54|17|1139|l|150|100|100|50|115|19|84|35|250|350|450|650
92|86|668|m|100|0|70|30|101|0|13|17|150|0|250|400
5|79|26|s|50|0|0|0|41|0|0|0|100|0|0|0
99|56|2037|l|150|100|100|50|36|43|12|3|250|350|450|650
93|13|2232|l|150|100|100|50|125|34|43|51|250|350|450|650
61|87|2102|l|150|100|100|50|47|1|7|8|250|350|450|650
82|82|1691|l|150|100|100|50|99|46|42|30|250|350|450|650
28|61|1324|l|150|100|100|50|98|88|54|12|250|350|450|650
16|65|608|m|100|0|70|30|87|0|12|6|150|0|250|400
50|90|1390|l|150|100|100|50|114|68|80|14|250|350|450|650
14|62|1262|l|150|100|100|50|28|66|36|8|250|350|450|650
80|13|1609|l|150|100|100|50|20|10|23|50|250|350|450|650
1|45|1714|l|150|100|100|50|131|53|43|45|250|350|450|650
1|27|2132|l|150|100|100|50|112|45|25|26|250|350|450|650
16|55|2934|l|150|100|100|50|57|19|55|35|250|350|450|650
13|101|1697|l|150|100|100|50|57|58|24|38|250|350|450|650
15|11|2849|l|150|100|100|50|61|82|49|9|250|350|450|650
53|58|2185|l|150|100|100|50|48|48|27|49|250|350|450|650
38|44|414|s|50|0|0|0|22|0|0|0|100|0|0|0
48|56|2897|l|150|100|100|50|116|89|22|17|250|350|450|650
62|68|725|m|100|0|70|30|84|0|28|17|150|0|250|400
69|85|2564|l|150|100|100|50|138|62|81|36|250|350|450|650
34|8|2780|l|150|100|100|50|30|54|36|38|250|350|450|650
81|39|2518|l|150|100|100|50|96|89|53|42|250|350|450|650
100|97|295|s|50|0|0|0|38|0|0|0|100|0|0|0
87|90|128|s|50|0|0|0|48|0|0|0|100|0|0|0
34|46|2049|l|150|100|100|50|102|22|70|28|250|350|450|650
40|22|2660|l|150|100|100|50|14|15|2|14|250|350|450|650
1|80|2597|l|150|100|100|50|94|98|32|6|250|350|450|650
10|38|371|s|50|0|0|0|5|0|0|0|100|0|0|0
20|63|2251|l|150|100|100|50|73|28|34|26|250|350|450|650
57|53|2553|l|150|100|100|50|145|76|32|10|250|350|450|650
66|77|2678|l|150|100|100|50|91|39|11|49|250|350|450|650
92|92|2606|l|150|100|100|50|149|50|90|51|250|350|450|650
48|2|1497|l|150|100|100|50|118|83|54|6|250|350|450|650
54|21|2608|l|150|100|100|50|68|54|50|36|250|350|450|650
37|23|2225|l|150|100|100|50|41|81|101|35|250|350|450|650
93|88|1132|l|150|100|100|50|123|69|72|23|250|350|450|650
76|39|2587|l|150|100|100|50|109|96|30|30|250|350|450|650
11|14|2249|l|150|100|100|50|1|39|68|41|250|350|450|650
77|63|6|s|50|0|0|0|11|0|0|0|100|0|0|0
66|57|525|m|100|0|70|30|19|0|29|16|150|0|250|400
68|3|1948|l|150|100|100|50|128|70|81|39|250|350|450|650
26|100|2376|l|150|100|100|50|48|17|69|38|250|350|450|650
23|13|2389|l|150|100|100|50|6|91|30|51|250|350|450|650
76|54|1672|l|150|100|100|50|124|64|48|1|250|350|450|650
14|15|2669|l|150|100|100|50|99|2|91|37|250|350|450|650
58|47|813|m|100|0|70|30|1|0|56|31|150|0|250|400
78|26|2403|l|150|100|100|50|111|53|16|34|250|350|450|650
23|97|2237|l|150|100|100|50|105|6|75|5|250|350|450|650
91|24|401|s|50|0|0|0|38|0|0|0|100|0|0|0
74|93|2348|l|150|100|100|50|86|86|46|8|250|350|450|650
81|41|846|m|100|0|70|30|21|0|70|31|150|0|250|400
22|15|1593|l|150|100|100|50|1|4|20|16|250|350|450|650
44|66|575|m|100|0|70|30|87|0|17|12|150|0|250|400
6|101|2007|l|150|100|100|50|139|98|74|28|250|350|450|650
42|15|274|s|50|0|0|0|51|0|0|0|100|0|0|0
84|48|16|s|50|0|0|0|30|0|0|0|100|0|0|0
86|82|2059|l|150|100|100|50|7|23|17|47|250|350|450|650
40|87|505|m|100|0|70|30|42|0|64|6|150|0|250|400
22|36|66|s|50|0|0|0|30|0|0|0|100|0|0|0
11|9|344|s|50|0|0|0|18|0|0|0|100|0|0|0
99|89|2575|l|150|100|100|50|133|35|57|8|250|350|450|650
59|50|119|s|50|0|0|0|29|0|0|0|100|0|0|0
86|55|530|m|100|0|70|30|78|0|56|21|150|0|250|400
46|55|2315|l|150|100|100|50|5|3|18|30|250|350|450|650
42|60|2278|l|150|100|100|50|97|34|54|29|250|350|450|650
90|13|1890|l|150|100|100|50|81|43|12|29|250|350|450|650
72|77|1209|l|150|100|100|50|42|67|21|41|250|350|450|650
38|8|2918|l|150|100|100|50|137|62|81|41|250|350|450|650
25|7|1212|l|150|100|100|50|113|7|26|46|250|350|450|650
84|44|156|s|50|0|0|0|14|0|0|0|100|0|0|0
37|90|2141|l|150|100|100|50|8|90|38|15|250|350|450|650
74|72|205|s|50|0|0|0|37|0|0|0|100|0|0|0
84|87|960|m|100|0|70|30|51|0|62|31|150|0|250|400
65|60|2319|l|150|100|100|50|1|20|35|27|250|350|450|650
84|61|50|s|50|0|0|0|6|0|0|0|100|0|0|0
94|29|2761|l|150|100|100|50|151|46|2|4|250|350|450|650
40|48|675|m|100|0|70|30|3|0|55|31|150|0|250|400
60|49|2853|l|150|100|100|50|118|41|9|30|250|350|450|650
66|52|1889|l|150|100|100|50|96|15|97|6|250|350|450|650
36|74|192|s|50|0|0|0|34|0|0|0|100|0|0|0
65|27|594|m|100|0|70|30|89|0|34|11|150|0|250|400
22|14|101|s|50|0|0|0|39|0|0|0|100|0|0|0
11|64|35|s|50|0|0|0|5|0|0|0|100|0|0|0
61|36|250|s|50|0|0|0|41|0|0|0|100|0|0|0
31|71|1813|l|150|100|100|50|22|44|95|32|250|350|450|650
70|95|2792|l|150|100|100|50|120|48|72|49|250|350|450|650
52|60|1598|l|150|100|100|50|14|10|82|26|250|350|450|650
28|87|2196|l|150|100|100|50|74|83|25|40|250|350|450|650
39|91|1324|l|150|100|100|50|43|74|37|14|250|350|450|650
16|20|1300|l|150|100|100|50|73|57|38|39|250|350|450|650
66|58|1943|l|150|100|100|50|7|7|85|35|250|350|450|650
38|101|1715|l|150|100|100|50|99|92|65|18|250|350|450|650
100|16|2897|l|150|100|100|50|13|62|79|50|250|350|450|650
91|30|1802|l|150|100|100|50|90|2|52|3|250|350|450|650
22|41|2945|l|150|100|100|50|66|51|28|39|250|350|450|650
29|45|1794|l|150|100|100|50|151|20|21|7|250|350|450|650
100|98|2799|l|150|100|100|50|80|49|15|31|250|350|450|650
56|96|53|s|50|0|0|0|21|0|0|0|100|0|0|0
77|71|2855|l|150|100|100|50|80|49|34|4|250|350|450|650
71|99|1605|l|150|100|100|50|8|61|49|37|250|350|450|650
6|32|2680|l|150|100|100|50|40|20|4|25|250|350|450|650
51|84|2087|l|150|100|100|50|144|6|81|14|250|350|450|650
63|68|2784|l|150|100|100|50|3|100|38|33|250|350|450|650
57|75|631|m|100|0|70|30|9|0|49|11|150|0|250|400
33|46|709|m|100|0|70|30|86|0|63|30|150|0|250|400
85|58|1790|l|150|100|100|50|150|84|42|36|250|350|450|650
36|98|373|s|50|0|0|0|38|0|0|0|100|0|0|0
84|49|2973|l|150|100|100|50|119|6|78|49|250|350|450|650
41|78|1708|l|150|100|100|50|123|90|74|17|250|350|450|650
81|64|336|s|50|0|0|0|44|0|0|0|100|0|0|0
42|66|2134|l|150|100|100|50|105|9|70|12|250|350|450|650
2|91|951|m|100|0|70|30|94|0|4|20|150|0|250|400
34|39|201|s|50|0|0|0|19|0|0|0|100|0|0|0
54|80|2192|l|150|100|100|50|133|8|65|5|250|350|450|650
53|28|1555|l|150|100|100|50|92|11|55|13|250|350|450|650
89|64|2726|l|150|100|100|50|101|24|21|25|250|350|450|650
24|34|28|s|50|0|0|0|12|0|0|0|100|0|0|0
100|33|919|m|100|0|70|30|27|0|65|14|150|0|250|400
55|59|2837|l|150|100|100|50|83|1|74|24|250|350|450|650
69|78|1087|l|150|100|100|50|39|101|35|33|250|350|450|650
78|84|2982|l|150|100|100|50|27|75|53|33|250|350|450|650
60|34|1182|l|150|100|100|50|90|56|6|38|250|350|450|650
56|43|1941|l|150|100|100|50|50|8|83|9|250|350|450|650
29|86|1872|l|150|100|100|50|91|71|85|34|250|350|450|650
13|96|2155|l|150|100|100|50|123|85|60|34|250|350|450|650
42|11|1303|l|150|100|100|50|89|86|101|41|250|350|450|650
50|33|1078|l|150|100|100|50|148|67|3|17|250|350|450|650
70|23|1005|l|150|100|100|50|96|54|20|7|250|350|450|650
31|83|1536|l|150|100|100|50|71|1|3|24|250|350|450|650
12|67|2285|l|150|100|100|50|149|95|57|30|250|350|450|650
92|38|2072|l|150|100|100|50|122|8|62|2|250|350|450|650
78|95|412|s|50|0|0|0|49|0|0|0|100|0|0|0
1|84|2374|l|150|100|100|50|13|44|65|1|250|350|450|650
5|76|1497|l|150|100|100|50|60|73|5|22|250|350|450|650
96|64|1545|l|150|100|100|50|112|3|4|47|250|350|450|650
4|50|1512|l|150|100|100|50|145|3|14|29|250|350|450|650
10|56|2938|l|150|100|100|50|108|30|90|47|250|350|450|650
37|45|1557|l|150|100|100|50|82|34|48|45|250|350|450|650
91|54|2258|l|150|100|100|50|39|65|17|2|250|350|450|650
90|1|2045|l|150|100|100|50|12|87|69|16|250|350|450|650
28|98|1660|l|150|100|100|50|141|48|6|14|250|350|450|650
31|48|1556|l|150|100|100|50|16|94|23|51|250|350|450|650
96|44|2404|l|150|100|100|50|127|64|57|49|250|350|450|650
57|98|2965|l|150|100|100|50|54|32|2|22|250|350|450|650
31|26|850|m|100|0|70|30|75|0|55|12|150|0|250|400
21|73|1716|l|150|100|100|50|132|88|89|14|250|350|450|650
19|37|63|s|50|0|0|0|33|0|0|0|100|0|0|0
47|17|2050|l|150|100|100|50|10|12|20|33|250|350|450|650
87|16|2253|l|150|100|100|50|126|25|92|27|250|350|450|650
91|76|737|m|100|0|70|30|79|0|3|7|150|0|250|400
92|89|1893|l|150|100|100|50|21|70|39|49|250|350|450|650
38|71|2567|l|150|100|100|50|105|62|52|34|250|350|450|650
96|100|1778|l|150|100|100|50|67|33|91|15|250|350|450|650
54|81|2211|l|150|100|100|50|55|77|60|46|250|350|450|650
62|47|2360|l|150|100|100|50|25|68|65|39|250|350|450|650
52|54|2906|l|150|100|100|50|62|51|68|3|250|350|450|650
49|13|1933|l|150|100|100|50|92|26|46|11|250|350|450|650
23|72|2220|l|150|100|100|50|11|2|75|48|250|350|450|650
48|49|2496|l|150|100|100|50|42|40|86|4|250|350|450|650
15|70|2046|l|150|100|100|50|133|19|39|50|250|350|450|650
37|91|1170|l|150|100|100|50|37|60|49|49|250|350|450|650
79|30|37|s|50|0|0|0|34|0|0|0|100|0|0|0
48|32|1548|l|150|100|100|50|69|91|19|11|250|350|450|650
24|79|236|s|50|0|0|0|28|0|0|0|100|0|0|0
88|16|1546|l|150|100|100|50|3|24|85|35|250|350|450|650
101|95|1701|l|150|100|100|50|125|63|84|17|250|350|450|650
29|96|2688|l|150|100|100|50|150|80|15|24|250|350|450|650
40|84|369|s|50|0|0|0|8|0|0|0|100|0|0|0
59|42|1273|l|150|100|100|50|65|55|53|37|250|350|450|650
84|47|467|s|50|0|0|0|28|0|0|0|100|0|0|0
1|50|1215|l|150|100|100|50|50|79|58|27|250|350|450|650
49|37|1451|l|150|100|100|50|123|74|98|9|250|350|450|650
70|34|2557|l|150|100|100|50|132|32|86|13|250|350|450|650
83|51|2342|l|150|100|100|50|122|35|61|44|250|350|450|650
64|73|2437|l|150|100|100|50|123|93|42|15|250|350|450|650
97|70|1120|l|150|100|100|50|151|89|97|35|250|350|450|650
38|50|688|m|100|0|70|30|39|0|8|8|150|0|250|400
86|64|2508|l|150|100|100|50|121|101|79|26|250|350|450|650
37|39|1406|l|150|100|100|50|56|27|26|32|250|350|450|650
52|74|2088|l|150|100|100|50|34|10|48|8|250|350|450|650
20|97|2922|l|150|100|100|50|110|78|84|4|250|350|450|650
66|16|1907|l|150|100|100|50|1|63|93|46|250|350|450|650
70|78|2103|l|150|100|100|50|117|66|27|42|250|350|450|650
67|26|1301|l|150|100|100|50|14|7|83|28|250|350|450|650
62|37|1328|l|150|100|100|50|34|16|12|36|250|350|450|650
19|78|2175|l|150|100|100|50|61|56|41|20|250|350|450|650
85|63|2827|l|150|100|100|50|76|97|92|47|250|350|450|650
101|30|2414|l|150|100|100|50|75|85|100|2|250|350|450|650
17|13|104|s|50|0|0|0|45|0|0|0|100|0|0|0
41|3|2732|l|150|100|100|50|102|94|19|22|250|350|450|650
98|18|2665|l|150|100|100|50|124|25|101|47|250|350|450|650
19|71|1888|l|150|100|100|50|128|22|97|28|250|350|450|650
46|57|1182|l|150|100|100|50|109|1|93|29|250|350|450|650
15|29|1412|l|150|100|100|50|1|28|73|31|250|350|450|650
80|14|202|s|50|0|0|0|19|0|0|0|100|0|0|0
19|19|210|s|50|0|0|0|39|0|0|0|100|0|0|0
63|63|991|m|100|0|70|30|30|0|10|15|150|0|250|400
73|6|2858|l|150|100|100|50|136|6|19|49|250|350|450|650
59|9|2154|l|150|100|100|50|144|14|42|19|250|350|450|650
77|49|1520|l|150|100|100|50|35|85|7|33|250|350|450|650
34|49|1239|l|150|100|100|50|17|91|7|12|250|350|450|650
30|31|768|m|100|0|70|30|41|0|48|17|150|0|250|400
2|57|832|m|100|0|70|30|52|0|45|6|150|0|250|400
10|77|395|s|50|0|0|0|23|0|0|0|100|0|0|0
43|7|1005|l|150|100|100|50|23|89|78|30|250|350|450|650
86|49|2907|l|150|100|100|50|3|1|84|42|250|350|450|650
38|74|2550|l|150|100|100|50|19|70|11|9|250|350|450|650
11|92|2078|l|150|100|100|50|95|5|8|1|250|350|450|650
100|41|2883|l|150|100|100|50|102|97|101|28|250|350|450|650
47|100|1941|l|150|100|100|50|66|62|61|37|250|350|450|650
65|71|826|m|100|0|70|30|21|0|50|16|150|0|250|400
46|80|1219|l|150|100|100|50|89|23|78|27|250|350|450|650
53|63|2224|l|150|100|100|50|94|32|4|15|250|350|450|650
27|46|638|m|100|0|70|30|52|0|37|12|150|0|250|400
87|101|2409|l|150|100|100|50|72|67|49|5|250|350|450|650
18|69|1995|l|150|100|100|50|48|79|30|7|250|350|450|650
53|4|1395|l|150|100|100|50|100|30|8|14|250|350|450|650
49|4|524|m|100|0|70|30|1|0|57|18|150|0|250|400
1|68|2296|l|150|100|100|50|21|67|37|14|250|350|450|650
68|83|379|s|50|0|0|0|11|0|0|0|100|0|0|0
11|79|2037|l|150|100|100|50|71|86|31|46|250|350|450|650
95|41|885|m|100|0|70|30|50|0|37|28|150|0|250|400
14|48|218|s|50|0|0|0|39|0|0|0|100|0|0|0
66|29|2185|l|150|100|100|50|125|72|90|10|250|350|450|650
41|55|478|s|50|0|0|0|10|0|0|0|100|0|0|0
83|65|2246|l|150|100|100|50|102|91|82|31|250|350|450|650
55|24|1683|l|150|100|100|50|142|56|78|38|250|350|450|650
13|6|220|s|50|0|0|0|29|0|0|0|100|0|0|0
101|15|208|s|50|0|0|0|2|0|0|0|100|0|0|0
74|79|768|m|100|0|70|30|101|0|43|3|150|0|250|400
98|101|2645|l|150|100|100|50|62|55|36|21|250|350|450|650
12|50|230|s|50|0|0|0|7|0|0|0|100|0|0|0
95|90|1579|l|150|100|100|50|142|45|3|45|250|350|450|650
57|97|106|s|50|0|0|0|1|0|0|0|100|0|0|0
73|8|2247|l|150|100|100|50|47|24|72|17|250|350|450|650
15|97|113|s|50|0|0|0|41|0|0|0|100|0|0|0
30|32|919|m|100|0|70|30|92|0|12|7|150|0|250|400
97|87|1324|l|150|100|100|50|11|64|25|10|250|350|450|650
95|54|647|m|100|0|70|30|39|0|70|29|150|0|250|400
45|66|616|m|100|0|70|30|62|0|71|18|150|0|250|400
24|4|2238|l|150|100|100|50|39|85|75|1|250|350|450|650
81|88|2834|l|150|100|100|50|70|81|68|3|250|350|450|650
96|95|617|m|100|0|70|30|38|0|7|22|150|0|250|400
63|17|2010|l|150|100|100|50|30|70|83|36|250|350|450|650
61|60|501|m|100|0|70|30|19|0|44|2|150|0|250|400
2|21|2344|l|150|100|100|50|61|56|48|20|250|350|450|650
56|57|1678|l|150|100|100|50|57|85|64|33|250|350|450|650
43|15|2477|l|150|100|100|50|26|5|50|36|250|350|450|650
99|66|443|s|50|0|0|0|26|0|0|0|100|0|0|0
68|64|2250|l|150|100|100|50|41|16|98|17|250|350|450|650
78|26|852|m|100|0|70|30|67|0|25|29|150|0|250|400
90|98|898|m|100|0|70|30|84|0|62|3|150|0|250|400
33|35|1396|l|150|100|100|50|141|34|75|18|250|350|450|650
15|30|1887|l|150|100|100|50|118|6|68|47|250|350|450|650
17|19|2912|l|150|100|100|50|111|3|47|35|250|350|450|650
77|67|2298|l|150|100|100|50|95|63|7|22|250|350|450|650
85|77|2273|l|150|100|100|50|30|74|67|17|250|350|450|650
60|10|2678|l|150|100|100|50|84|76|51|2|250|350|450|650
81|9|745|m|100|0|70|30|13|0|46|8|150|0|250|400
11|4|1446|l|150|100|100|50|148|67|59|21|250|350|450|650
75|29|2777|l|150|100|100|50|86|69|27|32|250|350|450|650
29|33|2213|l|150|100|100|50|130|41|89|48|250|350|450|650
22|42|584|m|100|0|70|30|48|0|27|20|150|0|250|400
56|46|1153|l|150|100|100|50|58|90|2|34|250|350|450|650
90|28|1538|l|150|100|100|50|137|33|44|30|250|350|450|650
75|36|2199|l|150|100|100|50|147|101|12|5|250|350|450|650
21|71|2074|l|150|100|100|50|94|73|8|27|250|350|450|650
45|84|2203|l|150|100|100|50|125|52|78|48|250|350|450|650
50|38|434|s|50|0|0|0|17|0|0|0|100|0|0|0
59|17|2277|l|150|100|100|50|39|75|67|25|250|350|450|650
58|60|2613|l|150|100|100|50|30|44|97|46|250|350|450|650
77|94|1096|l|150|100|100|50|144|62|62|30|250|350|450|650
12|6|2989|l|150|100|100|50|15|92|25|27|250|350|450|650
55|82|923|m|100|0|70|30|28|0|69|11|150|0|250|400
21|88|759|m|100|0|70|30|79|0|54|22|150|0|250|400
13|23|2450|l|150|100|100|50|50|71|68|44|250|350|450|650
2|81|1984|l|150|100|100|50|50|25|101|46|250|350|450|650
94|33|1752|l|150|100|100|50|103|8|16|20|250|350|450|650
89|57|514|m|100|0|70|30|48|0|15|12|150|0|250|400
18|72|1028|l|150|100|100|50|45|14|56|45|250|350|450|650
13|34|1420|l|150|100|100|50|133|92|75|11|250|350|450|650
94|62|2649|l|150|100|100|50|5|22|40|20|250|350|450|650
77|48|2064|l|150|100|100|50|98|17|48|1|250|350|450|650
64|1|1881|l|150|100|100|50|54|78|75|20|250|350|450|650
80|3|216|s|50|0|0|0|40|0|0|0|100|0|0|0
41|23|1251|l|150|100|100|50|53|68|70|26|250|350|450|650
61|91|165|s|50|0|0|0|37|0|0|0|100|0|0|0
31|19|1946|l|150|100|100|50|133|38|52|42|250|350|450|650
57|11|1613|l|150|100|100|50|89|85|99|21|250|350|450|650
38|30|1488|l|150|100|100|50|95|12|45|46|250|350|450|650
42|36|2403|l|150|100|100|50|2|86|97|12|250|350|450|650
95|4|2172|l|150|100|100|50|61|101|91|22|250|350|450|650
70|82|2092|l|150|100|100|50|131|73|28|33|250|350|450|650
74|11|478|s|50|0|0|0|3|0|0|0|100|0|0|0
19|61|1329|l|150|100|100|50|115|76|40|32|250|350|450|650
18|70|1687|l|150|100|100|50|3|28|34|8|250|350|450|650
73|47|2708|l|150|100|100|50|113|15|26|36|250|350|450|650
66|3|2712|l|150|100|100|50|79|84|38|45|250|350|450|650
32|62|2804|l|150|100|100|50|59|45|54|36|250|350|450|650
42|91|1326|l|150|100|100|50|38|79|27|2|250|350|450|650
88|14|511|m|100|0|70|30|3|0|8|17|150|0|250|400
45|49|877|m|100|0|70|30|9|0|16|14|150|0|250|400
29|99|2769|l|150|100|100|50|103|93|74|10|250|350|450|650
58|42|132|s|50|0|0|0|3|0|0|0|100|0|0|0
23|15|2298|l|150|100|100|50|30|60|11|48|250|350|450|650
9|79|2976|l|150|100|100|50|84|74|26|21|250|350|450|650
64|76|1887|l|150|100|100|50|128|79|75|4|250|350|450|650
71|94|474|s|50|0|0|0|44|0|0|0|100|0|0|0
58|73|1340|l|150|100|100|50|144|80|47|25|250|350|450|650
63|68|794|m|100|0|70|30|72|0|24|22|150|0|250|400
72|5|2901|l|150|100|100|50|16|95|57|17|250|350|450|650
99|54|510|m|100|0|70|30|1|0|18|18|150|0|250|400
93|54|1838|l|150|100|100|50|150|74|96|12|250|350|450|650
36|82|2109|l|150|100|100|50|125|95|62|42|250|350|450|650
39|64|1693|l|150|100|100|50|115|44|82|48|250|350|450|650
29|29|2989|l|150|100|100|50|129|48|18|44|250|350|450|650
24|93|1295|l|150|100|100|50|74|70|79|38|250|350|450|650
68|69|2135|l|150|100|100|50|75|42|2|25|250|350|450|650
98|52|2575|l|150|100|100|50|104|17|47|44|250|350|450|650
9|95|2596|l|150|100|100|50|86|82|6|26|250|350|450|650
49|38|1217|l|150|100|100|50|136|8|98|40|250|350|450|650
96|94|222|s|50|0|0|0|35|0|0|0|100|0|0|0
80|19|2077|l|150|100|100|50|43|47|78|2|250|350|450|650
88|15|2814|l|150|100|100|50|61|16|79|42|250|350|450|650
53|25|2360|l|150|100|100|50|140|78|28|29|250|350|450|650
60|3|409|s|50|0|0|0|20|0|0|0|100|0|0|0
94|4|1525|l|150|100|100|50|43|71|35|10|250|350|450|650
41|44|2144|l|150|100|100|50|34|96|6|51|250|350|450|650
80|73|1853|l|150|100|100|50|39|4|63|37|250|350|450|650
95|74|2365|l|150|100|100|50|129|7|9|39|250|350|450|650
49|13|427|s|50|0|0|0|31|0|0|0|100|0|0|0
15|33|2338|l|150|100|100|50|127|28|48|46|250|350|450|650
33|10|1514|l|150|100|100|50|45|36|32|43|250|350|450|650
16|52|573|m|100|0|70|30|77|0|61|13|150|0|250|400
47|67|1684|l|150|100|100|50|27|29|96|4|250|350|450|650
56|29|1551|l|150|100|100|50|28|48|8|28|250|350|450|650
66|66|170|s|50|0|0|0|33|0|0|0|100|0|0|0
71|61|1042|l|150|100|100|50|45|14|1|8|250|350|450|650
101|8|1137|l|150|100|100|50|37|42|87|38|250|350|450|650
12|87|2307|l|150|100|100|50|83|73|66|27|250|350|450|650
64|76|2892|l|150|100|100|50|22|87|30|34|250|350|450|650
37|36|2003|l|150|100|100|50|5|49|20|24|250|350|450|650
55|21|2786|l|150|100|100|50|29|27|18|36|250|350|450|650
12|5|1515|l|150|100|100|50|29|60|47|29|250|350|450|650
80|29|639|m|100|0|70|30|14|0|43|9|150|0|250|400
30|2|1036|l|150|100|100|50|124|33|83|24|250|350|450|650
58|63|2763|l|150|100|100|50|121|67|86|32|250|350|450|650
78|3|407|s|50|0|0|0|21|0|0|0|100|0|0|0
10|59|282|s|50|0|0|0|45|0|0|0|100|0|0|0
91|78|2066|l|150|100|100|50|86|35|63|6|250|350|450|650
31|65|816|m|100|0|70|30|33|0|15|17|150|0|250|400
71|100|176|s|50|0|0|0|18|0|0|0|100|0|0|0
42|90|377|s|50|0|0|0|40|0|0|0|100|0|0|0
35|29|1824|l|150|100|100|50|5|26|25|6|250|350|450|650
1|43|1248|l|150|100|100|50|1|44|70|33|250|350|450|650
44|41|478|s|50|0|0|0|33|0|0|0|100|0|0|0
42|74|2629|l|150|100|100|50|11|74|35|20|250|350|450|650
53|70|2856|l|150|100|100|50|33|65|71|2|250|350|450|650
82|47|2103|l|150|100|100|50|38|39|76|50|250|350|450|650
82|91|880|m|100|0|70|30|17|0|13|16|150|0|250|400
23|37|845|m|100|0|70|30|94|0|8|17|150|0|250|400
21|77|484|s|50|0|0|0|39|0|0|0|100|0|0|0
20|4|2044|l|150|100|100|50|96|45|16|18|250|350|450|650
56|94|1856|l|150|100|100|50|136|5|27|31|250|350|450|650
97|7|2193|l|150|100|100|50|44|81|90|37|250|350|450|650
24|92|440|s|50|0|0|0|51|0|0|0|100|0|0|0
57|20|720|m|100|0|70|30|65|0|8|27|150|0|250|400
73|9|1448|l|150|100|100|50|139|28|76|39|250|350|450|650
55|63|2256|l|150|100|100|50|99|53|83|7|250|350|450|650
52|66|2652|l|150|100|100|50|130|2|61|15|250|350|450|650
68|84|616|m|100|0|70|30|96|0|15|17|150|0|250|400
29|60|2358|l|150|100|100|50|82|70|18|16|250|350|450|650
50|35|565|m|100|0|70|30|19|0|40|4|150|0|250|400
